u,v,pois_count
7424040108,7424040110,2
7424040108,10206788131,2
7424040110,7424040108,2
7424040110,7424040112,2
7424040110,10206270556,2
7424040112,31893733,2
7424040112,1681720461,2
7424040112,7424040096,2
7424040112,7424040110,2
7424040115,10015793015,1
7425141134,1673412657,1
7425141134,1673412659,1
7425141134,7425141135,1
7425141135,7425141134,1
7425141135,7425141136,1
7425141135,7425141140,1
7425141136,7425141135,1
7425141140,1673412657,1
7425141140,7425141135,1
7425141140,7425141143,1
7425141141,1578282374,1
7425141141,1673412643,1
7425141141,7425141143,1
7425141143,5447566537,1
7425141143,7425141140,1
7425141143,7425141141,1
7427909260,8120887,1
7430325746,706648,1
7430325746,6943466042,1
7430325746,7430325749,1
7430325747,6943466042,1
7430325747,7430325750,1
7430325747,7430325756,1
7430325749,6943466049,1
7430325749,7430325746,1
7430325749,7430325753,1
7430325750,6943466049,1
7430325750,7430325747,1
7430325750,7430325753,1
7430325751,7430325758,1
7430325751,7430325759,1
7430325751,7430325763,1
7430325753,268694131,1
7430325753,7430325749,1
7430325753,7430325750,1
7430325755,7430325756,1
7430325755,7430325770,1
7430325756,7430325747,1
7430325756,7430325755,1
7430325756,7430325757,1
7430325757,1591661593,2
7430325757,1591661641,2
7430325757,7430325756,1
7430325757,7430325770,1
7430325758,7430325751,1
7430325758,7430325761,1
7430325758,7430325766,1
7430325759,8078459,1
7430325759,7430325751,1
7430325760,7430325761,1
7430325760,7487328350,1
7430325761,7430325758,1
7430325761,7430325760,1
7430325761,7430325763,1
7430325763,6943466028,1
7430325763,7430325751,1
7430325763,7430325761,1
7430325764,1591661643,1
7430325764,7430325766,1
7430325766,1591661593,1
7430325766,6943466041,1
7430325766,7430325758,1
7430325766,7430325764,1
7430325770,1591661643,2
7430325770,7430325757,1
7431762337,1579351458,1
7431762337,3527080499,1
7431762337,3527080502,1
7431762338,3527080496,1
7431762338,3527080499,1
7431762338,3527080503,1
7431762343,307670963,1
7431762343,2351900929,1
7431762343,2351900931,1
7431762344,307670961,1
7431762344,2280474823,1
7431762344,7431762347,1
7431762347,2420865021,1
7431762347,3527080503,1
7431762347,7431762344,1
7431762350,2280474796,1
7431762350,2280474808,1
7431762350,7431762351,1
7431762351,7431762350,1
7431762351,7431762351,2
7431762364,7431762367,1
7431762367,3098680989,1
7431762367,7431762364,1
7431762367,7431762368,1
7431762368,7431762367,1
7431762369,307670521,1
7431762369,307670522,1
7431762369,7431762370,1
7431762370,7431762369,1
7431762370,7431762371,1
7431762370,7431762375,1
7431762371,7431762370,1
7431762375,307670522,1
7431762375,458731126,1
7431762375,7431762370,1
7434992308,31828135,1
7434992308,5562082327,1
7434992308,5562082329,1
7434992311,2701237888,1
7434992311,5562082321,1
7434992311,5562082323,1
7434992311,9490863670,1
7434992314,5546553309,1
7434992314,6333978178,1
7434992314,9078509001,1
7434992314,9490863670,1
7434992316,5559411871,1
7434992316,6333978179,1
7434992316,7434992317,1
7434992316,9078509001,1
7434992317,5562082338,1
7434992317,7434992316,1
7434992317,7434992318,1
7434992317,9078508978,1
7434992318,4181990552,1
7434992318,4181990553,1
7434992318,7434992317,1
7434992318,7434992319,1
7434992319,1625107359,1
7434992319,2701598287,1
7434992319,7434992318,1
7434992319,7434992320,1
7434992320,1625107336,1
7434992320,2701598285,1
7434992320,7434992319,1
7434992320,7434992321,1
7434992321,1619990681,1
7434992321,2701598283,1
7434992321,7434992320,1
7437573902,7437573903,1
7437573903,7437573902,1
7437573903,7437573904,1
7437573903,7437573906,1
7437573904,1399432750,1
7437573904,7437573903,1
7437573904,7437573905,1
7437573905,664688339,1
7437573905,7437573904,1
7437573906,1399432743,1
7437573906,7437573903,1
7437573906,7437573907,1
7437573906,7437573908,1
7437573907,1399432743,1
7437573907,1399432749,1
7437573907,7437573906,1
7437573908,7437573906,1
7439532562,1059603099,1
7439532562,1059603103,1
7439532562,7439532563,1
7439532563,1059603099,1
7439532563,1059603103,1
7439532563,7439532562,1
7439532563,8500302871,1
7439616960,10275633243,1
7439616963,8447283477,1
7439616966,7439616967,1
7439616967,7439616966,1
7439616970,8226657,1
7439616970,257936885,1
7439616970,296366314,1
7442159589,5109757361,1
7442159589,7442159592,1
7442159589,7442159594,1
7442159589,7442159603,1
7442159590,7442159591,1
7442159591,7442159590,1
7442159592,7442159589,1
7442159593,9922119782,1
7442159593,9947099999,1
7442159593,9947100001,1
7442159594,7442159589,1
7442159594,7442159603,1
7442159594,9947099969,1
7442159594,9947100001,1
7442159603,7442159589,1
7442159603,7442159594,1
7442159603,7442159604,1
7442159603,9947100000,1
7442159604,7442159603,1
7442159604,9947100000,1
7442159609,1028275246,1
7442159609,5109757361,1
7442159609,7005736226,1
7444528652,5697186705,1
7444528652,5697186707,1
7444528652,7444528654,1
7444528652,7444528658,1
7444528654,7444528652,1
7444528658,7444528652,1
7444528659,7444528661,1
7444528661,5699199846,1
7444528661,7444528659,1
7444528661,10103446837,1
7452895446,1139421721,1
7452895446,4214514438,1
7452895446,7452895454,1
7452895454,7151874695,1
7452895454,7452895446,1
7452895454,10589344637,1
7455110421,7455110423,1
7455110423,1579322698,1
7455110423,1614160599,1
7455110423,7455110421,1
7455110435,7455110438,1
7455110438,7455110435,1
7455110438,7455110441,1
7455110438,8491278478,1
7455110441,7455110438,1
7455110441,7455110445,1
7455110441,7455110447,1
7455110442,7455110445,1
7455110444,7455110445,1
7455110445,7455110441,1
7455110445,7455110442,1
7455110445,7455110444,1
7455110447,7455110441,1
7456811588,2724297445,1
7456811590,7456811591,1
7456811591,7456811590,1
7456869359,7456869361,1
7456869361,6370760177,1
7456869361,7151874701,1
7456869361,7456869359,1
7456869362,6370760177,1
7456983482,1579322672,1
7456983482,1614176230,1
7456983482,10623185533,1
7456988888,1579322702,1
7465062602,5059377645,4
7465062605,25246547,1
7465062611,5452306108,1
7503614484,8450186535,1
7503682591,3761417544,1
7503682591,3761417552,1
7503682591,3761417554,1
7508678338,3466388431,1
7508678338,5688563757,1
7508678338,11050942375,1
7570727611,1803874708,2
7570727614,4243515351,1
7570727616,1803874705,2
7574671660,267023451,1
7574671660,3527202781,1
7574671660,9502953566,1
7580092835,298795722,1
7580092835,7580092839,2
7580092839,7580092835,2
7580092839,10033459332,1
7580092853,839657370,1
7580092853,1744193942,1
7580092853,7580092856,1
7580092856,7580092853,1
7580111956,285213728,1
7580111956,9858443710,1
7580111956,9858507332,1
7580111956,9858507344,1
7580111957,1060105714,1
7580111957,9858443710,1
7580111957,9858507332,1
7580111957,9858507344,1
7591805389,1802824730,1
7618184915,7618184918,1
7618184918,7618184915,1
7640808979,7640808984,1
7640808984,5152151513,1
7640808984,5152154139,1
7640808984,7640808979,1
7640808987,345365529,1
7640808987,940804918,1
7640808987,5152154127,1
7640808990,345365529,1
7640808990,5152151513,1
7640808990,7640808991,1
7640808991,1468046054,1
7640808991,5152151513,1
7640808991,7640808990,1
7640809017,5152154128,1
7640809017,5152154139,1
7640809017,10012080864,1
7653673145,288723024,1
7653673145,1803896838,1
7653673145,7653673146,1
7653673146,1803896838,1
7653673146,7653673145,1
7653673146,8755235123,1
7682709235,6982007417,1
7719030124,7719030125,1
7719030125,7719030124,1
7719030125,7719030131,1
7719030125,8402202286,1
7719030131,7719030125,1
7726312669,6359420351,1
7726312669,7726312671,1
7726312669,7726386212,1
7726312670,7726312671,1
7726312671,7726312669,1
7726312671,7726312670,1
7726312671,9129880670,1
7726312673,7726386312,1
7726312673,8555353555,1
7726386207,1374694336,1
7726386207,1574166954,1
7726386207,8553130667,1
7726386208,7726386302,1
7726386208,7726386367,1
7726386208,8555353554,1
7726386209,1190873107,1
7726386209,8553130654,1
7726386209,8553130655,1
7726386209,8553130661,1
7726386210,7726386212,1
7726386210,7726386366,1
7726386210,7726386382,1
7726386212,7726312669,1
7726386212,7726386210,1
7726386212,8553130655,1
7726386285,1271881177,1
7726386285,6357644312,1
7726386286,6357644331,1
7726386286,7726386303,1
7726386288,569012948,1
7726386288,7726386291,1
7726386288,7726386366,1
7726386291,6359420521,1
7726386291,7726386288,1
7726386291,7726386303,1
7726386302,7726386208,1
7726386303,7726386291,1
7726386303,7726386366,1
7726386303,8553130655,1
7726386308,6357644303,1
7726386308,6359420521,1
7726386308,7726386285,1
7726386312,697791,1
7726386312,7726312673,1
7726386312,8555353556,1
7726386313,697791,1
7726386313,7726386382,1
7726386313,8555330877,1
7726386313,8555353556,1
7726386366,6646132086,1
7726386366,7726386210,1
7726386366,7726386288,1
7726386367,5308313401,1
7726386367,7726386208,1
7726386367,7726386302,1
7726386382,6646132086,1
7726386382,7726386210,1
7726386382,7726386313,1
7726386382,8555353554,1
7726386384,2277592989,1
7726386384,7726386285,1
7740510077,286715940,1
7740510077,2535371496,2
7740510077,3350477921,1
7740510077,7740510078,1
7740510078,286715935,1
7740510078,7740510077,1
7740510078,9691999953,2
7740510079,286715866,1
7740510079,7740510081,1
7740510079,10733698997,1
7740510081,5247001069,1
7740510081,5247001098,1
7740510081,7740510079,1
7795267691,7795267693,1
7795267691,8464443380,1
7795267691,8464460967,1
7795267692,1803896868,1
7795267692,8464460954,1
7795267692,8464460962,1
7795267693,1193140954,1
7795267693,7795267691,1
7795267693,8464443388,1
7795267694,4945253618,1
7795267694,7795267700,1
7795267694,8543926594,1
7795267694,8543926597,1
7795267695,1193140928,1
7795267695,7795267696,1
7795267695,8543926602,1
7795267695,8543926603,1
7795267696,288722476,1
7795267696,7795267695,1
7795267696,8543926601,1
7795267698,1193140959,1
7795267698,1193140992,1
7795267698,8543926558,1
7795267700,7795267694,1
7795267700,8543926593,1
7795267700,8543926596,1
7795267701,288722475,1
7795267701,1193140928,1
7795267701,7795267702,1
7795267702,4945253614,1
7795267702,4945253617,1
7795267702,7795267701,1
7795267703,7795267705,1
7795267704,1193141027,1
7795267704,7795267705,1
7795267704,8614470422,1
7795267704,8614470427,1
7795267705,7795267703,1
7795267705,7795267704,1
7795267705,8661878967,1
7795267706,4945253614,1
7795267706,7795267707,1
7795267706,8661878967,1
7795267706,8661878974,1
7795267707,7795267706,1
7795267707,7795267716,1
7795267707,7795267717,1
7795267716,7795267707,1
7795267716,7795267717,1
7795267716,7795267719,1
7795267717,7795267707,1
7795267717,7795267716,1
7795267717,7795267718,1
7795267718,288722476,1
7795267718,4945253613,1
7795267718,7795267717,1
7795267718,8661865615,1
7795267719,1193140928,1
7795267719,4945253614,1
7795267719,7795267716,1
7795267739,1803896866,1
7795267739,8464443369,1
7795267739,8464443370,1
7836945744,1696146824,1
7869890155,312389305,1
7869890155,312389317,1
7869890155,7869890156,1
7869890156,7869890155,1
7869890156,7869890159,2
7869890156,7869890170,1
7869890159,7869890156,2
7869890170,7869890156,1
7869921184,7869946091,1
7869946091,7869921184,1
7869946108,5712466521,3
7869946109,7869946115,1
7869946115,7869946109,1
7869946115,7869946117,1
7869946115,7869946130,1
7869946117,7869946115,1
7869946117,7869946124,1
7869946117,7869946127,1
7869946124,7869946117,1
7869946127,7869946117,1
7869946130,7869946115,1
7869946131,6504243787,1
7869946142,8957607970,1
7877740753,7877740761,2
7877740753,7877803988,2
7877740753,7877803990,2
7877740761,7877740753,2
7877740761,7877740765,2
7877740761,7877804002,2
7877740765,7877740761,2
7877740765,7877740771,2
7877740765,7877803989,2
7877740765,7877804001,2
7877740771,7877740765,2
7877740771,7877803999,2
7877740771,7877804000,2
7877803988,7877740753,2
7877803988,7877803989,4
7877803989,7877740765,2
7877803989,7877803988,4
7877803990,7877740753,2
7877803999,7877740771,2
7877803999,7877804001,2
7877803999,7877804003,2
7877804000,7877740771,2
7877804001,7877740765,2
7877804001,7877803999,2
7877804001,7877804002,2
7877804002,7877740761,2
7877804002,7877804001,2
7877804002,7877804003,2
7877804003,7302226905,2
7877804003,7877803999,2
7877804003,7877804002,2
7877804006,7877804009,1
7877804009,1968301501,1
7877804009,1968350974,1
7877804009,7877804006,1
7881589953,7881589958,1
7881589953,7881589959,1
7881589958,7881589953,1
7881589959,18176439,1
7881589959,3194407765,1
7881589959,7881589953,1
7881589959,7881589963,1
7881589963,7881589959,1
7905067316,5985496093,1
7912152284,6422601090,1
7912152284,6422601094,1
7912152284,7912201285,1
7912201285,7912152284,1
7912308879,26692435,1
7912308879,266415533,1
7912308879,1307947290,1
7919764211,31269383,1
7919764211,5712456783,1
7919764211,7919764212,1
7919764211,8464489376,1
7919764212,7919764211,1
7920293754,7920293755,1
7920293755,7920293754,1
7924143983,1139435044,1
7924143983,6370760180,1
7952259328,1801580958,1
7983498945,7983498946,1
7983498946,7983498945,1
8011790047,283712708,1
8011790047,283712717,1
8011790047,283712721,1
8021732552,8021732554,3
8021732554,297272302,3
8021732554,423184210,3
8021732554,8021732552,3
8055711544,8055711545,1
8055711545,4428906949,1
8055711545,8055711544,1
8055711545,8055711546,1
8055711546,8055711545,1
8055711548,8055711551,1
8055711551,8055711548,1
8055711551,8055711552,1
8055711551,8055711560,1
8055711552,8055711551,1
8055711560,8055711551,1
8075211431,1254113884,1
8075211433,1605475837,1
8075211433,1605475839,1
8075211433,8075211435,1
8075211435,1605049435,1
8075211435,1605475837,1
8075211435,8075211433,1
8075211435,8075211436,1
8075211436,5378545253,1
8075211436,5378545256,1
8075211436,8075211435,1
8075211436,8075211437,1
8075211437,5378545252,1
8075211437,5378545254,1
8075211437,8075211436,1
8075211437,8075211438,1
8075211438,5378545254,1
8075211438,5378545255,1
8075211438,8075211437,1
8075211439,331357168,1
8076215277,8076215281,1
8076215281,8076215277,1
8076215294,1652888758,1
8077160973,1015232803,1
8077160973,1015232877,1
8077160973,8077160974,1
8077160974,1605069087,1
8077160974,8077160973,1
8077160974,10154772545,1
8105018421,30441962,1
8105018421,191691319,1
8108162962,8108162967,1
8108162967,8108162962,1
8108162968,1277430187,1
8108162968,1277430250,1
8108162968,8108162972,1
8108162972,8108162968,1
8124919097,8124919100,1
8124919100,8124919097,1
8208809716,266329166,1
8208809716,266331038,1
8208809716,292423545,1
8208818617,8208818618,1
8208818617,8208818622,1
8208818618,6370761022,1
8208818618,8208818617,1
8208818622,6370761000,1
8208818622,8208818617,1
8213605706,1419568796,1
8222482951,8222482973,1
8222482951,8222638973,1
8222482951,8222888145,1
8222482954,8222482958,1
8222482954,8222482973,1
8222482954,8222482979,1
8222482958,8222482954,1
8222482958,8222482960,1
8222482958,10266438119,2
8222482960,8222482958,1
8222482960,8222678906,1
8222482960,10266424817,1
8222482964,8222482973,1
8222482973,8222482951,1
8222482973,8222482954,1
8222482973,8222482964,1
8222482979,8222482954,1
8222482979,8222483010,1
8222482979,8222506555,1
8222482979,8222888145,1
8222482985,8222482990,1
8222482985,8222506552,1
8222482985,8223075189,1
8222482990,8222482985,1
8222482990,8222482991,1
8222482990,8223075189,1
8222482991,8222482990,1
8222482991,8222638972,1
8222482991,10655348161,1
8222482992,10655348161,1
8222482999,8222483000,1
8222482999,8222506555,1
8222482999,8223075189,1
8222483000,8222482999,1
8222483000,8222483009,1
8222483000,8222638991,1
8222483009,8222483000,1
8222483010,8222482979,1
8222483010,8222638957,1
8222483010,10655348158,1
8222506552,8222482985,1
8222506552,8222506555,1
8222506552,8222638957,1
8222506555,8222482979,1
8222506555,8222482999,1
8222506555,8222506552,1
8222546471,8222638944,2
8222638942,8222638972,1
8222638943,8222638944,1
8222638943,8222638945,1
8222638943,8222638977,2
8222638943,8222678902,1
8222638944,8222546471,2
8222638944,8222638943,1
8222638944,8222678906,1
8222638945,8222638943,1
8222638945,8222638946,1
8222638945,8222638989,1
8222638946,8222638945,1
8222638947,8222638948,1
8222638947,8222638998,1
8222638947,8222678897,1
8222638948,6910558626,1
8222638948,8222638947,1
8222638948,8222638949,1
8222638948,8222678902,1
8222638949,8222638948,1
8222638949,8222638972,1
8222638949,8222678906,1
8222638950,8222638998,1
8222638957,8222483010,1
8222638957,8222506552,1
8222638957,8222678902,1
8222638972,8222482991,1
8222638972,8222638942,1
8222638972,8222638949,1
8222638973,8222482951,1
8222638975,8222638976,1
8222638975,8222638977,2
8222638976,8222638975,1
8222638977,8222638943,2
8222638977,8222638975,2
8222638983,8222638984,1
8222638984,8222638983,1
8222638984,8222638985,1
8222638984,8222738647,1
8222638985,8222638984,1
8222638985,8222638989,1
8222638985,8222738647,1
8222638989,8222638945,1
8222638989,8222638985,1
8222638989,8222678897,1
8222638991,8222483000,1
8222638991,8222638993,1
8222638993,8222638991,1
8222638993,8222638997,2
8222638997,8222638993,2
8222638997,8222638998,1
8222638998,8222638947,1
8222638998,8222638950,1
8222638998,8222638997,1
8222678893,8222678897,1
8222678897,8222638947,1
8222678897,8222638989,1
8222678897,8222678893,1
8222678902,8222638943,1
8222678902,8222638948,1
8222678902,8222638957,1
8222678906,8222482960,1
8222678906,8222638944,1
